date	plant	production (tons)	 stored (tons)	delivered (tons)
29/08/2024 11:00	Alicante	3,05184	5,0895196	
30/08/2024 11:00	Alicante	2,992	8,0515996	
31/08/2024 11:00	Alicante	3,11168	11,1321628	
01/09/2024 11:00	Alicante	2,8424	13,9461388	
02/09/2024 11:00	Alicante	2,992	16,9082188	
03/09/2024 11:00	Alicante	2,81248	19,692574	
04/09/2024 11:00	Alicante	3,05184	22,7138956	
05/09/2024 11:00	Alicante	2,87232	25,5574924	
06/09/2024 11:00	Alicante	3,1416	28,6676764	
07/09/2024 11:00	Alicante	2,93216	31,5705148	
08/09/2024 11:00	Alicante	2,87232	34,4141116	
09/09/2024 11:00	Alicante	2,8424	37,2280876	
10/09/2024 11:00	Alicante	2,90224	40,1013052	
11/09/2024 11:00	Alicante	2,81248	42,8856604	
12/09/2024 11:00	Alicante	2,90224	1,758878	44
13/09/2024 11:00	Alicante	2,96208	4,6913372	
14/09/2024 11:00	Alicante	2,90224	7,5645548	
15/09/2024 11:00	Alicante	2,87232	10,4081516	
16/09/2024 11:00	Alicante	2,87232	13,2517484	
17/09/2024 11:00	Alicante	2,93216	16,1545868	
18/09/2024 11:00	Alicante	3,17152	19,2943916	
19/09/2024 11:00	Alicante	2,96208	22,2268508	
20/09/2024 11:00	Alicante	2,90224	25,1000684	
21/09/2024 11:00	Alicante	3,02192	28,0917692	
22/09/2024 11:00	Alicante	2,90224	30,9649868	
23/09/2024 11:00	Alicante	2,90224	33,8382044	
24/09/2024 11:00	Alicante	2,93216	36,7410428	
25/09/2024 11:00	Alicante	2,87232	39,5846396	
26/09/2024 11:00	Alicante	2,96208	42,5170988	
27/09/2024 11:00	Alicante	3,17152	1,6569036	44
28/09/2024 11:00	Alicante	3,02192	4,6486044	
29/09/2024 11:00	Alicante	3,11168	7,7291676	
30/09/2024 11:00	Alicante	3,1416	10,8393516	
01/10/2024 11:00	Alicante	3,17152	13,9791564	
02/10/2024 11:00	Alicante	2,992	16,9412364	
03/10/2024 11:00	Alicante	2,81248	19,7255916	
04/10/2024 11:00	Alicante	2,81248	22,5099468	
05/10/2024 11:00	Alicante	3,11168	25,59051	
06/10/2024 11:00	Alicante	3,11168	28,6710732	
07/10/2024 11:00	Alicante	2,90224	31,5442908	
08/10/2024 11:00	Alicante	3,11168	34,624854	
09/10/2024 11:00	Alicante	2,8424	37,43883	
10/10/2024 11:00	Alicante	2,87232	40,2824268	
11/10/2024 11:00	Alicante	2,93216	43,1852652	
12/10/2024 11:00	Alicante	2,81248	1,9696204	44
13/10/2024 11:00	Alicante	3,08176	5,0205628	
14/10/2024 11:00	Alicante	3,1416	8,1307468	
15/10/2024 11:00	Alicante	2,90224	11,0039644	
16/10/2024 11:00	Alicante	3,02192	13,9956652	
17/10/2024 11:00	Alicante	2,90224	16,8688828	
18/10/2024 11:00	Alicante	2,96208	19,801342	
19/10/2024 11:00	Alicante	2,87232	22,6449388	
20/10/2024 11:00	Alicante	2,81248	25,429294	
21/10/2024 11:00	Alicante	2,96208	28,3617532	
22/10/2024 11:00	Alicante	2,93216	31,2645916	
23/10/2024 11:00	Alicante	3,17152	34,4043964	
24/10/2024 11:00	Alicante	3,11168	37,4849596	
25/10/2024 11:00	Alicante	3,08176	40,535902	
26/10/2024 11:00	Alicante	3,17152	43,6757068	
27/10/2024 11:00	Alicante	3,05184	2,6970284	44
28/10/2024 11:00	Alicante	2,87232	5,5406252	
29/10/2024 11:00	Alicante	2,992	8,5027052	
30/10/2024 11:00	Alicante	3,17152	11,64251	
31/10/2024 11:00	Alicante	2,96208	14,5749692	
01/11/2024 11:00	Alicante	2,992	17,5370492	
02/11/2024 11:00	Alicante	3,08176	20,5879916	
03/11/2024 11:00	Alicante	2,992	23,5500716	
04/11/2024 11:00	Alicante	3,17152	26,6898764	
05/11/2024 11:00	Alicante	3,1416	29,8000604	
06/11/2024 11:00	Alicante	3,02192	32,7917612	
07/11/2024 11:00	Alicante	2,96208	35,7242204	
08/11/2024 11:00	Alicante	2,96208	38,6566796	
09/11/2024 11:00	Alicante	2,87232	41,5002764	
10/11/2024 11:00	Alicante	0	41,5002764	
11/11/2024 11:00	Alicante	2,992	0,4623564	44
12/11/2024 11:00	Alicante	3,08176	3,5132988	
13/11/2024 11:00	Alicante	3,08176	6,5642412	
14/11/2024 11:00	Alicante	2,81248	9,3485964	
15/11/2024 11:00	Alicante	3,05184	12,369918	
16/11/2024 11:00	Alicante	3,02192	15,3616188	
17/11/2024 11:00	Alicante	3,05184	18,3829404	
18/11/2024 11:00	Alicante	3,05184	21,404262	
19/11/2024 11:00	Alicante	2,93216	24,3071004	
20/11/2024 11:00	Alicante	3,11168	27,3876636	
21/11/2024 11:00	Alicante	2,81248	30,1720188	
22/11/2024 11:00	Alicante	3,08176	33,2229612	
23/11/2024 11:00	Alicante	2,87232	36,066558	
24/11/2024 11:00	Alicante	3,16208	39,1970172	
25/11/2024 11:00	Alicante	2,1277652	41,30350475	
26/11/2024 11:00	Alicante	2,90224	0,176722348	44
27/11/2024 11:00	Alicante	2,96208	3,109181548	
28/11/2024 11:00	Alicante	2,8424	5,923157548	
29/11/2024 11:00	Alicante	3,1416	9,033341548	
30/11/2024 11:00	Alicante	2,992	11,99542155	
01/12/2024 11:00	Alicante	2,81248	14,77977675	
02/12/2024 11:00	Alicante	2,87232	17,62337355	
03/12/2024 11:00	Alicante	3,08176	20,67431595	
04/12/2024 11:00	Alicante	2,96208	23,60677515	
05/12/2024 11:00	Alicante	3,05184	26,62809675	
06/12/2024 11:00	Alicante	2,93216	29,53093515	
07/12/2024 11:00	Alicante	3,05184	32,55225675	
08/12/2024 11:00	Alicante	3,1416	35,66244075	
09/12/2024 11:00	Alicante	2,87232	38,50603755	
10/12/2024 11:00	Alicante	3,17152	41,64584235	
11/12/2024 11:00	Alicante	3,1416	0,756026348	44
12/12/2024 11:00	Alicante	2,87232	3,599623148	
13/12/2024 11:00	Alicante	2,992	6,561703148	
14/12/2024 11:00	Alicante	3,02192	9,553403948	
15/12/2024 11:00	Alicante	2,93216	12,45624235	
16/12/2024 11:00	Alicante	2,8424	15,27021835	
17/12/2024 11:00	Alicante	3,1416	18,38040235	
18/12/2024 11:00	Alicante	2,8424	21,19437835	
19/12/2024 11:00	Alicante	3,08176	24,24532075	
20/12/2024 11:00	Alicante	2,81248	27,02967595	
21/12/2024 11:00	Alicante	3,05184	30,05099755	
22/12/2024 11:00	Alicante	3,05184	33,07231915	
23/12/2024 11:00	Alicante	3,05184	36,09364075	
24/12/2024 11:00	Alicante	2,93216	38,99647915	
25/12/2024 11:00	Alicante	2,90224	41,86969675	
26/12/2024 11:00	Alicante	3,05184	0,891018348	44
27/12/2024 11:00	Alicante	3,05184	3,912339948	
28/12/2024 11:00	Alicante	2,90224	6,785557548	
29/12/2024 11:00	Alicante	2,8424	9,599533548	
30/12/2024 11:00	Alicante	3,11168	12,68009675	
31/12/2024 11:00	Alicante	3,1416	15,79028075	
01/01/2025 11:00	Alicante	2,87232	18,63387755	
02/01/2025 11:00	Alicante	2,90224	21,50709515	
03/01/2025 11:00	Alicante	2,87232	24,35069195	
04/01/2025 11:00	Alicante	2,96208	27,28315115	
05/01/2025 11:00	Alicante	2,8424	30,09712715	
06/01/2025 11:00	Alicante	3,1416	33,20731115	
07/01/2025 11:00	Alicante	3,05184	36,22863275	
08/01/2025 11:00	Alicante	2,992	39,19071275	
09/01/2025 11:00	Alicante	3,02192	42,18241355	
10/01/2025 11:00	Alicante	3,17152	1,322218348	44
11/01/2025 11:00	Alicante	3,11168	4,402781548	
12/01/2025 11:00	Alicante	2,992	7,364861548	
13/01/2025 11:00	Alicante	2,90224	10,23807915	
14/01/2025 11:00	Alicante	2,992	13,20015915	
15/01/2025 11:00	Alicante	3,17152	16,33996395	
16/01/2025 11:00	Alicante	2,81248	19,12431915	
17/01/2025 11:00	Alicante	3,11168	22,20488235	
18/01/2025 11:00	Alicante	3,08176	25,25582475	
19/01/2025 11:00	Alicante	2,96208	28,18828395	
20/01/2025 11:00	Alicante	2,81248	30,97263915	
21/01/2025 11:00	Alicante	3,17152	34,11244395	
22/01/2025 11:00	Alicante	2,992	37,07452395	
23/01/2025 11:00	Alicante	2,93216	39,97736235	
24/01/2025 11:00	Alicante	3,08176	43,02830475	
25/01/2025 11:00	Alicante	2,992	1,990384748	44
26/01/2025 11:00	Alicante	3,1416	5,100568748	
27/01/2025 11:00	Alicante	2,992	8,062648748	
28/01/2025 11:00	Alicante	3,1416	11,17283275	
29/01/2025 11:00	Alicante	3,11168	14,25339595	
30/01/2025 11:00	Alicante	2,96208	17,18585515	
31/01/2025 11:00	Alicante	3,11168	20,26641835	
01/02/2025 11:00	Alicante	2,96208	23,19887755	
02/02/2025 11:00	Alicante	2,87232	26,04247435	
03/02/2025 11:00	Alicante	2,8424	28,85645035	
04/02/2025 11:00	Alicante	3,05184	31,87777195	
05/02/2025 11:00	Alicante	2,992	34,83985195	
06/02/2025 11:00	Alicante	2,87232	37,68344875	
07/02/2025 11:00	Alicante	3,17152	40,82325355	
08/02/2025 11:00	Alicante	0,196183252	41,01747497	
09/02/2025 11:00	Alicante	3,11168	0,098038167	44
10/02/2025 11:00	Alicante	3,11168	3,178601367	
11/02/2025 11:00	Alicante	3,02192	6,170302167	
12/02/2025 11:00	Alicante	2,96208	9,102761367	
13/02/2025 11:00	Alicante	3,17152	12,24256617	
14/02/2025 11:00	Alicante	3,08176	15,29350857	
15/02/2025 11:00	Alicante	2,992	18,25558857	
16/02/2025 11:00	Alicante	2,992	21,21766857	
17/02/2025 11:00	Alicante	3,1416	24,32785257	
18/02/2025 11:00	Alicante	3,1416	27,43803657	
19/02/2025 11:00	Alicante	2,8424	30,25201257	
20/02/2025 11:00	Alicante	3,08176	33,30295497	
21/02/2025 11:00	Alicante	3,17152	36,44275977	
22/02/2025 11:00	Alicante	2,96208	39,37521897	
23/02/2025 11:00	Alicante	3,17152	42,51502377	
24/02/2025 11:00	Alicante	2,96208	1,447482967	44
25/02/2025 11:00	Alicante	3,02192	4,439183767	
26/02/2025 11:00	Alicante	2,81248	7,223538967	
27/02/2025 11:00	Alicante	2,96208	10,15599817	
28/02/2025 11:00	Alicante	3,02192	13,14769897	
01/03/2025 11:00	Alicante	2,8424	15,96167497	
02/03/2025 11:00	Alicante	2,87232	18,80527177	
03/03/2025 11:00	Alicante	2,96208	21,73773097	
04/03/2025 11:00	Alicante	2,96208	24,67019017	
05/03/2025 11:00	Alicante	2,90224	27,54340777	
06/03/2025 11:00	Alicante	3,1416	30,65359177	
07/03/2025 11:00	Alicante	2,992	33,61567177	
08/03/2025 11:00	Alicante	2,81248	36,40002697	
09/03/2025 11:00	Alicante	2,8424	39,21400297	
10/03/2025 11:00	Alicante	3,02192	42,20570377	
11/03/2025 11:00	Alicante	2,992	1,167783767	44
12/03/2025 11:00	Alicante	3,17152	4,307588567	
13/03/2025 11:00	Alicante	3,02192	7,299289367	
14/03/2025 11:00	Alicante	2,90224	10,17250697	
15/03/2025 11:00	Alicante	2,90224	13,04572457	
16/03/2025 11:00	Alicante	2,87232	15,88932137	
17/03/2025 11:00	Alicante	3,05184	18,91064297	
18/03/2025 11:00	Alicante	3,1416	22,02082697	
19/03/2025 11:00	Alicante	3,08176	25,07176937	
20/03/2025 11:00	Alicante	3,11168	28,15233257	
21/03/2025 11:00	Alicante	2,96208	31,08479177	
22/03/2025 11:00	Alicante	3,02192	34,07649257	
23/03/2025 11:00	Alicante	3,02192	37,06819337	
24/03/2025 11:00	Alicante	2,90224	39,94141097	
25/03/2025 11:00	Alicante	2,87232	42,78500777	
26/03/2025 11:00	Alicante	3,05184	1,806329367	44
27/03/2025 11:00	Alicante	3,11168	4,886892567	
28/03/2025 11:00	Alicante	3,05184	7,908214167	
29/03/2025 11:00	Alicante	3,11168	10,98877737	
30/03/2025 11:00	Alicante	2,87232	13,83237417	
31/03/2025 11:00	Alicante	2,992	16,79445417	
01/04/2025 11:00	Alicante	2,93216	19,69729257	
02/04/2025 11:00	Alicante	3,1416	22,80747657	
03/04/2025 11:00	Alicante	3,08176	25,85841897	
04/04/2025 11:00	Alicante	2,992	28,82049897	
05/04/2025 11:00	Alicante	3,02192	31,81219977	
06/04/2025 11:00	Alicante	2,90224	34,68541737	
07/04/2025 11:00	Alicante	2,93216	37,58825577	
08/04/2025 11:00	Alicante	3,17152	40,72806057	
09/04/2025 11:00	Alicante	0,3	41,02506057	
10/04/2025 11:00	Alicante	3,05184	0,046382167	44
11/04/2025 11:00	Alicante	3,17152	3,186186967	
12/04/2025 11:00	Alicante	2,96208	6,118646167	
13/04/2025 11:00	Alicante	3,11168	9,199209367	
14/04/2025 11:00	Alicante	2,992	12,16128937	
15/04/2025 11:00	Alicante	2,992	15,12336937	
16/04/2025 11:00	Alicante	3,11168	18,20393257	
17/04/2025 11:00	Alicante	3,1416	21,31411657	
18/04/2025 11:00	Alicante	3,05184	24,33543817	
19/04/2025 11:00	Alicante	2,90224	27,20865577	
20/04/2025 11:00	Alicante	3,08176	30,25959817	
21/04/2025 11:00	Alicante	3,17152	33,39940297	
22/04/2025 11:00	Alicante	2,992	36,36148297	
23/04/2025 11:00	Alicante	2,96208	39,29394217	
24/04/2025 11:00	Alicante	2,93216	42,19678057	
25/04/2025 11:00	Alicante	3,17152	1,336585367	44
26/04/2025 11:00	Alicante	2,93216	4,239423767	
27/04/2025 11:00	Alicante	3,02192	7,231124567	
28/04/2025 11:00	Alicante	2,87232	10,07472137	
29/04/2025 11:00	Alicante	2,87232	12,91831817	
30/04/2025 11:00	Alicante	2,93216	15,82115657	
01/05/2025 11:00	Alicante	3,17152	18,96096137	
02/05/2025 11:00	Alicante	3,17152	22,10076617	
03/05/2025 11:00	Alicante	3,02192	25,09246697	
04/05/2025 11:00	Alicante	2,93216	27,99530537	
05/05/2025 11:00	Alicante	3,02192	30,98700617	
06/05/2025 11:00	Alicante	2,90224	33,86022377	
07/05/2025 11:00	Alicante	2,93216	36,76306217	
08/05/2025 11:00	Alicante	2,93216	39,66590057	
09/05/2025 11:00	Alicante	2,81248	42,45025577	
10/05/2025 11:00	Alicante	3,08176	1,501198167	44
11/05/2025 11:00	Alicante	3,17152	4,641002967	
12/05/2025 11:00	Alicante	2,90224	7,514220567	
13/05/2025 11:00	Alicante	3,1416	10,62440457	
14/05/2025 11:00	Alicante	2,992	13,58648457	
15/05/2025 11:00	Alicante	2,8424	16,40046057	
16/05/2025 11:00	Alicante	2,8424	19,21443657	
17/05/2025 11:00	Alicante	2,8424	22,02841257	
18/05/2025 11:00	Alicante	2,8424	24,84238857	
19/05/2025 11:00	Alicante	2,81248	27,62674377	
20/05/2025 11:00	Alicante	3,1416	30,73692777	
21/05/2025 11:00	Alicante	3,17152	33,87673257	
22/05/2025 11:00	Alicante	2,90224	36,74995017	
23/05/2025 11:00	Alicante	3,1416	39,86013417	
24/05/2025 11:00	Alicante	2,87232	42,70373097	
25/05/2025 11:00	Alicante	3,11168	1,784294167	44
26/05/2025 11:00	Alicante	2,8424	4,598270167	
27/05/2025 11:00	Alicante	3,1416	7,708454167	
28/05/2025 11:00	Alicante	2,93216	10,61129257	
29/05/2025 11:00	Alicante	2,81248	13,39564777	
30/05/2025 11:00	Alicante	3,02192	16,38734857	
31/05/2025 11:00	Alicante	2,8424	19,20132457	
01/06/2025 11:00	Alicante	3,05184	22,22264617	
02/06/2025 11:00	Alicante	2,90224	25,09586377	
03/06/2025 11:00	Alicante	3,05184	28,11718537	
04/06/2025 11:00	Alicante	2,8424	30,93116137	
05/06/2025 11:00	Alicante	3,08176	33,98210377	
06/06/2025 11:00	Alicante	2,96208	36,91456297	
07/06/2025 11:00	Alicante	3,11168	39,99512617	
08/06/2025 11:00	Alicante	2,90224	42,86834377	
09/06/2025 11:00	Alicante	3,1416	1,978527767	44
10/06/2025 11:00	Alicante	2,90224	4,851745367	
11/06/2025 11:00	Alicante	3,17152	7,991550167	
12/06/2025 11:00	Alicante	3,1416	11,10173417	
13/06/2025 11:00	Alicante	3,1416	14,21191817	
14/06/2025 11:00	Alicante	3,17152	17,35172297	
15/06/2025 11:00	Alicante	3,17152	20,49152777	
16/06/2025 11:00	Alicante	2,992	23,45360777	
17/06/2025 11:00	Alicante	2,87232	26,29720457	
18/06/2025 11:00	Alicante	2,90224	29,17042217	
19/06/2025 11:00	Alicante	2,8424	31,98439817	
20/06/2025 11:00	Alicante	2,8424	34,79837417	
21/06/2025 11:00	Alicante	2,90224	37,67159177	
22/06/2025 11:00	Alicante	3,05184	40,69291337	
23/06/2025 11:00	Alicante	2,81248	43,47726857	
24/06/2025 11:00	Alicante	2,93216	2,380106967	44
25/06/2025 11:00	Alicante	2,8424	5,194082967	
26/06/2025 11:00	Alicante	2,96208	8,126542167	
27/06/2025 11:00	Alicante	2,8424	10,94051817	
28/06/2025 11:00	Alicante	3,11168	14,02108137	
29/06/2025 11:00	Alicante	3,02192	17,01278217	
30/06/2025 11:00	Alicante	2,81248	19,79713737	
01/07/2025 11:00	Alicante	3,17152	22,93694217	
02/07/2025 11:00	Alicante	2,90224	25,81015977	
03/07/2025 11:00	Alicante	2,90224	28,68337737	
04/07/2025 11:00	Alicante	2,992	31,64545737	
05/07/2025 11:00	Alicante	2,96208	34,57791657	
06/07/2025 11:00	Alicante	2,8424	37,39189257	
07/07/2025 11:00	Alicante	3,08176	40,44283497	
08/07/2025 11:00	Alicante	2,8424	43,25681097	
09/07/2025 11:00	Alicante	3,11168	2,337374167	44
10/07/2025 11:00	Alicante	3,11168	5,417937367	
11/07/2025 11:00	Alicante	3,08176	8,468879767	
12/07/2025 11:00	Alicante	3,05184	11,49020137	
13/07/2025 11:00	Alicante	3,08176	14,54114377	
14/07/2025 11:00	Alicante	2,87232	17,38474057	
15/07/2025 11:00	Alicante	3,11168	20,46530377	
16/07/2025 11:00	Alicante	2,93216	23,36814217	
17/07/2025 11:00	Alicante	2,96208	26,30060137	
18/07/2025 11:00	Alicante	3,1416	29,41078537	
19/07/2025 11:00	Alicante	2,81248	32,19514057	
20/07/2025 11:00	Alicante	2,90224	35,06835817	
21/07/2025 11:00	Alicante	3,08176	38,11930057	
22/07/2025 11:00	Alicante	3,17152	41,25910537	
23/07/2025 11:00	Alicante	0	41,25910537	
24/07/2025 11:00	Alicante	3,05184	0,280426967	44
25/07/2025 11:00	Alicante	2,87232	3,124023767	
26/07/2025 11:00	Alicante	3,02192	6,115724567	
27/07/2025 11:00	Alicante	2,87232	8,959321367	
28/07/2025 11:00	Alicante	2,93216	11,86215977	
29/07/2025 11:00	Alicante	2,90224	14,73537737	
30/07/2025 11:00	Alicante	3,11168	17,81594057	
31/07/2025 11:00	Alicante	2,96208	20,74839977	
01/08/2025 11:00	Alicante	3,17152	23,88820457	
02/08/2025 11:00	Alicante	3,08176	26,93914697	
03/08/2025 11:00	Alicante	2,87232	29,78274377	
04/08/2025 11:00	Alicante	2,90224	32,65596137	
05/08/2025 11:00	Alicante	3,05184	35,67728297	
06/08/2025 11:00	Alicante	2,93216	38,58012137	
07/08/2025 11:00	Alicante	3,11168	41,66068457	
08/08/2025 11:00	Alicante	2,90224	0,533902167	44
09/08/2025 11:00	Alicante	3,17152	3,673706967	
10/08/2025 11:00	Alicante	2,81248	6,458062167	
11/08/2025 11:00	Alicante	2,8424	9,272038167	
12/08/2025 11:00	Alicante	3,17152	12,41184297	
13/08/2025 11:00	Alicante	2,992	15,37392297	
14/08/2025 11:00	Alicante	3,02192	18,36562377	
15/08/2025 11:00	Alicante	2,93216	21,26846217	
16/08/2025 11:00	Alicante	3,17152	24,40826697	
17/08/2025 11:00	Alicante	2,87232	27,25186377	
18/08/2025 11:00	Alicante	3,11168	30,33242697	
19/08/2025 11:00	Alicante	3,05184	33,35374857	
20/08/2025 11:00	Alicante	3,17152	36,49355337	
21/08/2025 11:00	Alicante	3,05184	39,51487497	
22/08/2025 11:00	Alicante	3,11168	42,59543817	
23/08/2025 11:00	Alicante	2,81248	1,379793367	44
24/08/2025 11:00	Alicante	3,08176	4,430735767	
25/08/2025 11:00	Alicante	3,17152	7,570540567	
26/08/2025 11:00	Alicante	2,8424	10,38451657	
27/08/2025 11:00	Alicante	3,08176	13,43545897	
28/08/2025 11:00	Alicante	3,08176	16,48640137	
29/08/2025 11:00	Alicante	2,992	19,44848137	
30/08/2025 11:00	Alicante	3,08176	22,49942377	
31/08/2025 11:00	Alicante	2,8424	25,31339977	
01/09/2025 11:00	Alicante	2,81248	28,09775497	
02/09/2025 11:00	Alicante	2,93216	31,00059337	
03/09/2025 11:00	Alicante	3,08176	34,05153577	
04/09/2025 11:00	Alicante	3,17152	37,19134057	
05/09/2025 11:00	Alicante	2,992	40,15342057	
06/09/2025 11:00	Alicante	3,05184	43,17474217	
07/09/2025 11:00	Alicante	3,02192	2,166442967	44
08/09/2025 11:00	Alicante	3,02192	5,158143767	
09/09/2025 11:00	Alicante	2,81248	7,942498967	
10/09/2025 11:00	Alicante	2,992	10,90457897	
11/09/2025 11:00	Alicante	2,87232	13,74817577	
12/09/2025 11:00	Alicante	3,1416	16,85835977	
13/09/2025 11:00	Alicante	3,11168	19,93892297	
14/09/2025 11:00	Alicante	3,17152	23,07872777	
15/09/2025 11:00	Alicante	2,8424	25,89270377	
16/09/2025 11:00	Alicante	2,81248	28,67705897	
17/09/2025 11:00	Alicante	2,87232	31,52065577	
18/09/2025 11:00	Alicante	2,81248	34,30501097	
19/09/2025 11:00	Alicante	2,93216	37,20784937	
20/09/2025 11:00	Alicante	3,1416	40,31803337	
21/09/2025 11:00	Alicante	3,02192	43,30973417	
22/09/2025 11:00	Alicante	3,17152	2,449538967	44
23/09/2025 11:00	Alicante	2,87232	5,293135767	
24/09/2025 11:00	Alicante	3,02192	8,284836567	
25/09/2025 11:00	Alicante	2,87232	11,12843337	
26/09/2025 11:00	Alicante	3,08176	14,17937577	
27/09/2025 11:00	Alicante	2,96208	17,11183497	
28/09/2025 11:00	Alicante	3,11168	20,19239817	
29/09/2025 11:00	Alicante	3,02192	23,18409897	
30/09/2025 11:00	Alicante	2,8424	25,99807497	
01/10/2025 11:00	Alicante	2,93216	28,90091337	
02/10/2025 11:00	Alicante	3,02192	31,89261417	
03/10/2025 11:00	Alicante	2,81248	34,67696937	
04/10/2025 11:00	Alicante	3,17152	37,81677417	
05/10/2025 11:00	Alicante	2,90224	40,68999177	
06/10/2025 11:00	Alicante	3,05184	43,71131337	
07/10/2025 11:00	Alicante	3,1416	2,821497367	44
08/10/2025 11:00	Alicante	2,81248	5,605852567	
09/10/2025 11:00	Alicante	2,93216	8,508690967	
10/10/2025 11:00	Alicante	3,02192	11,50039177	
11/10/2025 11:00	Alicante	2,8424	14,31436777	
12/10/2025 11:00	Alicante	3,05184	17,33568937	
13/10/2025 11:00	Alicante	3,11168	20,41625257	
14/10/2025 11:00	Alicante	3,1416	23,52643657	
15/10/2025 11:00	Alicante	3,17152	26,66624137	
16/10/2025 11:00	Alicante	2,96208	29,59870057	
17/10/2025 11:00	Alicante	3,02192	32,59040137	
18/10/2025 11:00	Alicante	3,02192	35,58210217	
19/10/2025 11:00	Alicante	2,90224	38,45531977	
20/10/2025 11:00	Alicante	3,11168	41,53588297	
21/10/2025 11:00	Alicante	0	41,53588297	
22/10/2025 11:00	Alicante	3,11168	0,616446167	44
23/10/2025 11:00	Alicante	2,93216	3,519284567	
24/10/2025 11:00	Alicante	3,08176	6,570226967	
25/10/2025 11:00	Alicante	2,96208	9,502686167	
26/10/2025 11:00	Alicante	3,11168	12,58324937	
27/10/2025 11:00	Alicante	3,11168	15,66381257	
28/10/2025 11:00	Alicante	2,992	18,62589257	
29/10/2025 11:00	Alicante	2,96208	21,55835177	
30/10/2025 11:00	Alicante	3,1416	24,66853577	
31/10/2025 11:00	Alicante	2,992	27,63061577	
01/11/2025 11:00	Alicante	3,02192	30,62231657	
02/11/2025 11:00	Alicante	2,96208	33,55477577	
03/11/2025 11:00	Alicante	3,17152	36,69458057	
04/11/2025 11:00	Alicante	2,87232	39,53817737	
05/11/2025 11:00	Alicante	3,11168	42,61874057	
06/11/2025 11:00	Alicante	2,96208	1,551199767	44
07/11/2025 11:00	Alicante	2,90224	4,424417367	
08/11/2025 11:00	Alicante	2,81248	7,208772567	
09/11/2025 11:00	Alicante	2,93216	10,11161097	
10/11/2025 11:00	Alicante	3,1416	13,22179497	
11/11/2025 11:00	Alicante	2,81248	16,00615017	
12/11/2025 11:00	Alicante	3,02192	18,99785097	
13/11/2025 11:00	Alicante	3,05184	22,01917257	
14/11/2025 11:00	Alicante	2,93216	24,92201097	
15/11/2025 11:00	Alicante	3,02192	27,91371177	
16/11/2025 11:00	Alicante	2,87232	30,75730857	
17/11/2025 11:00	Alicante	3,02192	33,74900937	
18/11/2025 11:00	Alicante	3,11168	36,82957257	
19/11/2025 11:00	Alicante	2,93216	39,73241097	
20/11/2025 11:00	Alicante	2,93216	42,63524937	
21/11/2025 11:00	Alicante	3,02192	1,626950167	44
22/11/2025 11:00	Alicante	2,87232	4,470546967	
23/11/2025 11:00	Alicante	3,08176	7,521489367	
24/11/2025 11:00	Alicante	3,08176	10,57243177	
25/11/2025 11:00	Alicante	3,08176	13,62337417	
26/11/2025 11:00	Alicante	3,11168	16,70393737	
27/11/2025 11:00	Alicante	2,90224	19,57715497	
28/11/2025 11:00	Alicante	2,992	22,53923497	
29/11/2025 11:00	Alicante	2,87232	25,38283177	
30/11/2025 11:00	Alicante	3,17152	28,52263657	
01/12/2025 11:00	Alicante	2,93216	31,42547497	
02/12/2025 11:00	Alicante	3,11168	34,50603817	
03/12/2025 11:00	Alicante	2,81248	37,29039337	
04/12/2025 11:00	Alicante	2,87232	40,13399017	
05/12/2025 11:00	Alicante	3,05184	43,15531177	
06/12/2025 11:00	Alicante	3,11168	2,235874967	44
07/12/2025 11:00	Alicante	2,90224	5,109092567	
08/12/2025 11:00	Alicante	3,05184	8,130414167	
09/12/2025 11:00	Alicante	3,08176	11,18135657	
10/12/2025 11:00	Alicante	3,11168	14,26191977	
11/12/2025 11:00	Alicante	2,81248	17,04627497	
12/12/2025 11:00	Alicante	2,93216	19,94911337	
13/12/2025 11:00	Alicante	2,87232	22,79271017	
14/12/2025 11:00	Alicante	2,87232	25,63630697	
15/12/2025 11:00	Alicante	2,87232	28,47990377	
16/12/2025 11:00	Alicante	2,8424	31,29387977	
17/12/2025 11:00	Alicante	3,11168	34,37444297	
18/12/2025 11:00	Alicante	2,992	37,33652297	
19/12/2025 11:00	Alicante	3,1416	40,44670697	
20/12/2025 11:00	Alicante	3,11168	43,52727017	
21/12/2025 11:00	Alicante	2,93216	2,430108567	44
22/12/2025 11:00	Alicante	2,81248	5,214463767	
23/12/2025 11:00	Alicante	2,81248	7,998818967	
24/12/2025 11:00	Alicante	2,93216	10,90165737	
25/12/2025 11:00	Alicante	2,93216	13,80449577	
26/12/2025 11:00	Alicante	2,96208	16,73695497	
27/12/2025 11:00	Alicante	2,93216	19,63979337	
28/12/2025 11:00	Alicante	2,8424	22,45376937	
29/12/2025 11:00	Alicante	3,1416	25,56395337	
30/12/2025 11:00	Alicante	3,11168	28,64451657	
31/12/2025 11:00	Alicante	2,81248	31,42887177	
01/01/2024 11:00	Gijon	2,82624	2,7697152	44
02/01/2024 11:00	Gijon	2,85568	5,5682816	
03/01/2024 11:00	Gijon	2,88512	8,3956992	
04/01/2024 11:00	Gijon	2,82624	11,1654144	
05/01/2024 11:00	Gijon	2,97344	14,0793856	
06/01/2024 11:00	Gijon	2,97344	16,9933568	
07/01/2024 11:00	Gijon	2,76736	19,7053696	
08/01/2024 11:00	Gijon	2,76736	22,4173824	
09/01/2024 11:00	Gijon	2,88512	25,2448	
